match_id,date,venue,actual_best_11,predicted_best_11,overlap_count
Royal Challengers Bengaluru_vs_Mumbai Indians_2024-04-11,2024-04-11,"Wankhede Stadium, Mumbai","['JJ Bumrah', 'S Gopal', 'G Coetzee', 'Vijaykumar Vyshak', 'Akash Deep', 'Akash Madhwal', 'WG Jacks', 'GJ Maxwell', 'HH Pandya', 'Mohammad Nabi', 'R Shepherd']","['JJ Bumrah', 'Akash Madhwal', 'G Coetzee', 'Vijaykumar Vyshak', 'WG Jacks', 'GJ Maxwell', 'Mohammed Siraj', 'Akash Deep', 'HH Pandya', 'R Shepherd', 'S Gopal']",10
Royal Challengers Bengaluru_vs_Mumbai Indians_2025-04-07,2025-04-07,"Wankhede Stadium, Mumbai","['KH Pandya', 'JR Hazlewood', 'HH Pandya', 'TA Boult', 'Yash Dayal', 'V Puthur', 'B Kumar', 'JJ Bumrah', 'Suyash Sharma', 'WG Jacks', 'MJ Santner']","['KH Pandya', 'JR Hazlewood', 'HH Pandya', 'JJ Bumrah', 'DL Chahar', 'TA Boult', 'V Puthur', 'Yash Dayal', 'WG Jacks', 'B Kumar', 'Suyash Sharma']",10
Royal Challengers Bengaluru_vs_Punjab Kings_2024-05-09,2024-05-09,"Himachal Pradesh Cricket Association Stadium, Dharamsala","['HV Patel', 'LH Ferguson', 'Mohammed Siraj', 'V Kaverappa', 'Swapnil Singh', 'KV Sharma', 'Arshdeep Singh', 'SM Curran', 'C Green', 'LS Livingstone', 'WG Jacks']","['Mohammed Siraj', 'LH Ferguson', 'HV Patel', 'Swapnil Singh', 'KV Sharma', 'V Kaverappa', 'RD Chahar', 'Arshdeep Singh', 'SM Curran', 'C Green', 'LS Livingstone']",10
Royal Challengers Bengaluru_vs_Rajasthan Royals_2024-05-22,2024-05-22,"Narendra Modi Stadium, Ahmedabad","['Avesh Khan', 'R Ashwin', 'Mohammed Siraj', 'C Green', 'TA Boult', 'KV Sharma', 'LH Ferguson', 'YS Chahal', 'Sandeep Sharma', 'Swapnil Singh', 'Yash Dayal']","['Avesh Khan', 'Mohammed Siraj', 'Sandeep Sharma', 'R Ashwin', 'C Green', 'TA Boult', 'YS Chahal', 'KV Sharma', 'Yash Dayal', 'Swapnil Singh', 'LH Ferguson']",11
Royal Challengers Bengaluru_vs_Rajasthan Royals_2024-04-06,2024-04-06,"Sawai Mansingh Stadium, Jaipur","['RJW Topley', 'YS Chahal', 'N Burger', 'Mohammed Siraj', 'Yash Dayal', 'R Ashwin', 'C Green', 'R Parag', 'TA Boult', 'Avesh Khan', 'H Sharma']","['RJW Topley', 'YS Chahal', 'N Burger', 'Yash Dayal', 'Mohammed Siraj', 'TA Boult', 'Avesh Khan', 'R Ashwin', 'R Parag', 'Mayank Dagar', 'C Green']",10
Royal Challengers Bengaluru_vs_Sunrisers Hyderabad_2024-04-25,2024-04-25,"Rajiv Gandhi International Stadium, Uppal, Hyderabad","['JD Unadkat', 'C Green', 'KV Sharma', 'T Natarajan', 'Swapnil Singh', 'Yash Dayal', 'M Markande', 'PJ Cummins', 'WG Jacks', 'Mohammed Siraj', 'Shahbaz Ahmed']","['T Natarajan', 'Swapnil Singh', 'C Green', 'PJ Cummins', 'WG Jacks', 'KV Sharma', 'Mohammed Siraj', 'JD Unadkat', 'M Markande', 'Yash Dayal', 'B Kumar']",10
Sunrisers Hyderabad_vs_Chennai Super Kings_2023-04-21,2023-04-21,"MA Chidambaram Stadium, Chepauk, Chennai","['RA Jadeja', 'M Markande', 'M Pathirana', 'Akash Singh', 'M Theekshana', 'Umran Malik', 'B Kumar', 'Washington Sundar', 'AK Markram', 'MM Ali', 'Mayank Dagar']","['TU Deshpande', 'M Markande', 'M Pathirana', 'RA Jadeja', 'M Jansen', 'Akash Singh', 'MM Ali', 'Umran Malik', 'B Kumar', 'M Theekshana', 'Washington Sundar']",9
Sunrisers Hyderabad_vs_Delhi Capitals_2023-04-29,2023-04-29,"Arun Jaitley Stadium, Delhi","['MR Marsh', 'M Markande', 'AR Patel', 'Abhishek Sharma', 'T Natarajan', 'AJ Hosein', 'B Kumar', 'I Sharma', 'Kuldeep Yadav', 'Umran Malik', 'A Nortje']","['T Natarajan', 'M Markande', 'MR Marsh', 'Mukesh Kumar', 'I Sharma', 'AJ Hosein', 'Kuldeep Yadav', 'Abhishek Sharma', 'B Kumar', 'AR Patel', 'A Nortje']",10
Sunrisers Hyderabad_vs_Delhi Capitals_2024-04-20,2024-04-20,"Arun Jaitley Stadium, Delhi","['T Natarajan', 'Kuldeep Yadav', 'Nithish Kumar Reddy', 'M Markande', 'Mukesh Kumar', 'B Kumar', 'AR Patel', 'Washington Sundar', 'PJ Cummins', 'Shahbaz Ahmed', 'A Nortje']","['T Natarajan', 'Nithish Kumar Reddy', 'M Markande', 'Mukesh Kumar', 'Kuldeep Yadav', 'Washington Sundar', 'A Nortje', 'AR Patel', 'KK Ahmed', 'B Kumar', 'Lalit Yadav']",9
Sunrisers Hyderabad_vs_Delhi Capitals_2025-03-30,2025-03-30,"Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium, Visakhapatnam","['MA Starc', 'Kuldeep Yadav', 'Zeeshan Ansari', 'MM Sharma', 'HV Patel', 'Mukesh Kumar', 'Abhishek Sharma', 'PWA Mulder', 'V Nigam', 'Mohammed Shami', 'AR Patel']","['MA Starc', 'Zeeshan Ansari', 'Kuldeep Yadav', 'Mukesh Kumar', 'MM Sharma', 'V Nigam', 'AR Patel', 'Abhishek Sharma', 'PWA Mulder', 'PJ Cummins', 'Mohammed Shami']",10
Sunrisers Hyderabad_vs_Gujarat Titans_2024-03-31,2024-03-31,"Narendra Modi Stadium, Ahmedabad","['MM Sharma', 'PJ Cummins', 'Azmatullah Omarzai', 'Noor Ahmad', 'Rashid Khan', 'M Markande', 'Shahbaz Ahmed', 'UT Yadav', 'B Kumar', 'DG Nalkande', 'Washington Sundar']","['MM Sharma', 'PJ Cummins', 'B Kumar', 'Azmatullah Omarzai', 'Rashid Khan', 'Noor Ahmad', 'Shahbaz Ahmed', 'UT Yadav', 'M Markande', 'DG Nalkande', 'Washington Sundar']",11
Sunrisers Hyderabad_vs_Gujarat Titans_2025-04-06,2025-04-06,"Rajiv Gandhi International Stadium, Uppal, Hyderabad","['Mohammed Siraj', 'M Prasidh Krishna', 'Mohammed Shami', 'R Sai Kishore', 'PJ Cummins', 'Abhishek Sharma', 'JD Unadkat', 'PHKD Mendis', 'Rashid Khan', 'Simarjeet Singh', 'Zeeshan Ansari']","['Mohammed Siraj', 'R Sai Kishore', 'M Prasidh Krishna', 'Mohammed Shami', 'PJ Cummins', 'I Sharma', 'Simarjeet Singh', 'Abhishek Sharma', 'PHKD Mendis', 'Zeeshan Ansari', 'Rashid Khan']",10
Sunrisers Hyderabad_vs_Kolkata Knight Riders_2023-04-14,2023-04-14,"Eden Gardens, Kolkata","['AD Russell', 'M Jansen', 'M Markande', 'B Kumar', 'CV Varun', 'T Natarajan', 'Umran Malik', 'SP Narine', 'SN Thakur', 'Washington Sundar', 'Suyash Sharma']","['AD Russell', 'M Markande', 'T Natarajan', 'CV Varun', 'M Jansen', 'Suyash Sharma', 'SP Narine', 'Umran Malik', 'SN Thakur', 'B Kumar', 'LH Ferguson']",10
Sunrisers Hyderabad_vs_Kolkata Knight Riders_2024-05-26,2024-05-26,"MA Chidambaram Stadium, Chepauk, Chennai","['AD Russell', 'MA Starc', 'Harshit Rana', 'CV Varun', 'SP Narine', 'VG Arora', 'PJ Cummins', 'Shahbaz Ahmed', 'AK Markram', 'JD Unadkat', 'B Kumar']","['AD Russell', 'SP Narine', 'CV Varun', 'Harshit Rana', 'Shahbaz Ahmed', 'MA Starc', 'PJ Cummins', 'T Natarajan', 'VG Arora', 'B Kumar', 'JD Unadkat']",10
Sunrisers Hyderabad_vs_Kolkata Knight Riders_2024-05-21,2024-05-21,"Narendra Modi Stadium, Ahmedabad","['MA Starc', 'CV Varun', 'SP Narine', 'VG Arora', 'Harshit Rana', 'T Natarajan', 'AD Russell', 'PJ Cummins', 'Nithish Kumar Reddy', 'TM Head', 'B Kumar']","['MA Starc', 'B Kumar', 'SP Narine', 'PJ Cummins', 'CV Varun', 'Harshit Rana', 'T Natarajan', 'VG Arora', 'AD Russell', 'TM Head', 'Nithish Kumar Reddy']",11
Sunrisers Hyderabad_vs_Lucknow Super Giants_2023-04-07,2023-04-07,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow","['KH Pandya', 'A Mishra', 'AU Rashid', 'Fazalhaq Farooqi', 'Ravi Bishnoi', 'B Kumar', 'Umran Malik', 'JD Unadkat', 'Yash Thakur', 'AK Markram', 'DJ Hooda']","['A Mishra', 'AU Rashid', 'Ravi Bishnoi', 'Umran Malik', 'Fazalhaq Farooqi', 'KH Pandya', 'B Kumar', 'Yash Thakur', 'JD Unadkat', 'Washington Sundar', 'AK Markram']",10
Sunrisers Hyderabad_vs_Lucknow Super Giants_2023-05-13,2023-05-13,"Rajiv Gandhi International Stadium, Uppal, Hyderabad","['KH Pandya', 'GD Phillips', 'Yash Thakur', 'Yudhvir Singh', 'A Mishra', 'Abhishek Sharma', 'Avesh Khan', 'M Markande', 'B Kumar', 'Fazalhaq Farooqi', 'KR Mayers']","['KH Pandya', 'B Kumar', 'T Natarajan', 'Yudhvir Singh', 'Avesh Khan', 'A Mishra', 'Fazalhaq Farooqi', 'M Markande', 'GD Phillips', 'Ravi Bishnoi', 'Yash Thakur']",9
Sunrisers Hyderabad_vs_Lucknow Super Giants_2025-03-27,2025-03-27,"Rajiv Gandhi International Stadium, Uppal, Hyderabad","['SN Thakur', 'Prince Yadav', 'PJ Cummins', 'DS Rathi', 'HV Patel', 'A Zampa', 'Mohammed Shami', 'Ravi Bishnoi', 'Avesh Khan', 'Ishan Kishan', 'Abhishek Sharma']","['SN Thakur', 'HV Patel', 'Avesh Khan', 'Prince Yadav', 'DS Rathi', 'PJ Cummins', 'Mohammed Shami', 'A Zampa', 'Simarjeet Singh', 'Ravi Bishnoi', 'Abhishek Sharma']",10
Sunrisers Hyderabad_vs_Mumbai Indians_2024-03-27,2024-03-27,"Rajiv Gandhi International Stadium, Uppal, Hyderabad","['PJ Cummins', 'JD Unadkat', 'G Coetzee', 'HH Pandya', 'PP Chawla', 'Shahbaz Ahmed', 'JJ Bumrah', 'Umran Malik', 'B Kumar', 'KT Maphaka', 'M Markande']","['PJ Cummins', 'B Kumar', 'PP Chawla', 'G Coetzee', 'JD Unadkat', 'M Markande', 'HH Pandya', 'Shahbaz Ahmed', 'Umran Malik', 'JJ Bumrah', 'SZ Mulani']",10
Sunrisers Hyderabad_vs_Mumbai Indians_2023-05-21,2023-05-21,"Wankhede Stadium, Mumbai","['Akash Madhwal', 'B Kumar', 'CJ Jordan', 'Mayank Dagar', 'AK Markram', 'C Green', 'Vivrant Sharma', 'JP Behrendorff', 'K Kartikeya', 'PP Chawla', 'Kartik Tyagi']","['Akash Madhwal', 'JP Behrendorff', 'B Kumar', 'PP Chawla', 'Mayank Dagar', 'K Kartikeya', 'Umran Malik', 'C Green', 'Kartik Tyagi', 'CJ Jordan', 'AK Markram']",10
Sunrisers Hyderabad_vs_Mumbai Indians_2024-05-06,2024-05-06,"Wankhede Stadium, Mumbai","['HH Pandya', 'PP Chawla', 'B Kumar', 'JJ Bumrah', 'A Kamboj', 'PJ Cummins', 'M Jansen', 'N Thushara', 'Nithish Kumar Reddy', 'Shahbaz Ahmed', 'T Natarajan']","['HH Pandya', 'N Thushara', 'PP Chawla', 'JJ Bumrah', 'PJ Cummins', 'B Kumar', 'A Kamboj', 'T Natarajan', 'M Jansen', 'Nithish Kumar Reddy', 'Shahbaz Ahmed']",11
Sunrisers Hyderabad_vs_Mumbai Indians_2025-04-17,2025-04-17,"Wankhede Stadium, Mumbai","['PJ Cummins', 'WG Jacks', 'E Malinga', 'JJ Bumrah', 'TA Boult', 'HH Pandya', 'HV Patel', 'MJ Santner', 'RD Chahar', 'Mohammed Shami', 'DL Chahar']","['JJ Bumrah', 'E Malinga', 'HH Pandya', 'HV Patel', 'TA Boult', 'PJ Cummins', 'WG Jacks', 'DL Chahar', 'Mohammed Shami', 'MJ Santner', 'RD Chahar']",11
Sunrisers Hyderabad_vs_Punjab Kings_2024-04-09,2024-04-09,"Maharaja Yadavindra Singh International Cricket Stadium, Mullanpur","['Arshdeep Singh', 'B Kumar', 'HV Patel', 'SM Curran', 'PJ Cummins', 'K Rabada', 'T Natarajan', 'JD Unadkat', 'Nithish Kumar Reddy', 'Shahbaz Ahmed', 'Harpreet Brar']","['HV Patel', 'Arshdeep Singh', 'B Kumar', 'SM Curran', 'T Natarajan', 'K Rabada', 'PJ Cummins', 'JD Unadkat', 'Nithish Kumar Reddy', 'Harpreet Brar', 'Shahbaz Ahmed']",11
Sunrisers Hyderabad_vs_Rajasthan Royals_2024-05-24,2024-05-24,"MA Chidambaram Stadium, Chepauk, Chennai","['Avesh Khan', 'Shahbaz Ahmed', 'TA Boult', 'Sandeep Sharma', 'Abhishek Sharma', 'T Natarajan', 'PJ Cummins', 'AK Markram', 'JD Unadkat', 'YS Chahal', 'B Kumar']","['Avesh Khan', 'TA Boult', 'Shahbaz Ahmed', 'R Ashwin', 'YS Chahal', 'PJ Cummins', 'Abhishek Sharma', 'Sandeep Sharma', 'T Natarajan', 'B Kumar', 'JD Unadkat']",10
Sunrisers Hyderabad_vs_Rajasthan Royals_2024-05-02,2024-05-02,"Rajiv Gandhi International Stadium, Uppal, Hyderabad","['B Kumar', 'Avesh Khan', 'PJ Cummins', 'T Natarajan', 'Sandeep Sharma', 'M Jansen', 'Nithish Kumar Reddy', 'R Ashwin', 'Shahbaz Ahmed', 'TA Boult', 'JD Unadkat']","['T Natarajan', 'Avesh Khan', 'Sandeep Sharma', 'PJ Cummins', 'B Kumar', 'YS Chahal', 'JD Unadkat', 'M Jansen', 'TA Boult', 'Nithish Kumar Reddy', 'R Ashwin']",10
Sunrisers Hyderabad_vs_Rajasthan Royals_2025-03-23,2025-03-23,"Rajiv Gandhi International Stadium, Uppal, Hyderabad","['TU Deshpande', 'HV Patel', 'M Theekshana', 'Simarjeet Singh', 'Mohammed Shami', 'A Zampa', 'Sandeep Sharma', 'Abhishek Sharma', 'N Rana', 'Fazalhaq Farooqi', 'JC Archer']","['HV Patel', 'TU Deshpande', 'M Theekshana', 'Simarjeet Singh', 'A Zampa', 'Mohammed Shami', 'PJ Cummins', 'Sandeep Sharma', 'Fazalhaq Farooqi', 'Abhishek Sharma', 'N Rana']",10
Sunrisers Hyderabad_vs_Royal Challengers Bangalore_2023-05-18,2023-05-18,"Rajiv Gandhi International Stadium, Uppal, Hyderabad","['MG Bracewell', 'Mohammed Siraj', 'HV Patel', 'T Natarajan', 'B Kumar', 'Shahbaz Ahmed', 'Mayank Dagar', 'Abhishek Sharma', 'GD Phillips', 'Kartik Tyagi', 'Nithish Kumar Reddy']","['MG Bracewell', 'B Kumar', 'HV Patel', 'KV Sharma', 'T Natarajan', 'Mohammed Siraj', 'GD Phillips', 'Kartik Tyagi', 'Shahbaz Ahmed', 'Abhishek Sharma', 'Nithish Kumar Reddy']",10
Sunrisers Hyderabad_vs_Royal Challengers Bengaluru_2024-04-15,2024-04-15,"M Chinnaswamy Stadium, Bengaluru","['PJ Cummins', 'M Markande', 'LH Ferguson', 'T Natarajan', 'JD Unadkat', 'RJW Topley', 'Abhishek Sharma', 'MK Lomror', 'Shahbaz Ahmed', 'WG Jacks', 'Yash Dayal']","['PJ Cummins', 'M Markande', 'T Natarajan', 'Vijaykumar Vyshak', 'RJW Topley', 'Yash Dayal', 'LH Ferguson', 'B Kumar', 'JD Unadkat', 'MK Lomror', 'Shahbaz Ahmed']",9
