match_id,date,venue,actual_best_11,predicted_best_11,overlap_count
Royal Challengers Bengaluru_vs_Punjab Kings_2024-05-09,2024-05-09,"Himachal Pradesh Cricket Association Stadium, Dharamsala","['V Kohli', 'RR Rossouw', 'RM Patidar', 'HV Patel', 'Mohammed Siraj', 'LH Ferguson', 'C Green', 'Shashank Singh', 'V Kaverappa', 'Swapnil Singh', 'KV Sharma']","['V Kohli', 'Mohammed Siraj', 'LH Ferguson', 'HV Patel', 'RM Patidar', 'RR Rossouw', 'Shashank Singh', 'Swapnil Singh', 'KV Sharma', 'V Kaverappa', 'C Green']",11
Royal Challengers Bengaluru_vs_Rajasthan Royals_2024-05-22,2024-05-22,"Narendra Modi Stadium, Ahmedabad","['Avesh Khan', 'R Ashwin', 'YBK Jaiswal', 'Mohammed Siraj', 'C Green', 'MK Lomror', 'R Parag', 'RM Patidar', 'V Kohli', 'SO Hetmyer', 'TA Boult']","['V Kohli', 'RM Patidar', 'Avesh Khan', 'R Parag', 'Mohammed Siraj', 'C Green', 'SV Samson', 'Sandeep Sharma', 'F du Plessis', 'R Ashwin', 'YBK Jaiswal']",8
Royal Challengers Bengaluru_vs_Rajasthan Royals_2024-04-06,2024-04-06,"Sawai Mansingh Stadium, Jaipur","['V Kohli', 'JC Buttler', 'SV Samson', 'RJW Topley', 'F du Plessis', 'YS Chahal', 'N Burger', 'Mohammed Siraj', 'Yash Dayal', 'SO Hetmyer', 'Saurav Chauhan']","['V Kohli', 'R Parag', 'SV Samson', 'RJW Topley', 'F du Plessis', 'YS Chahal', 'N Burger', 'JC Buttler', 'YBK Jaiswal', 'Yash Dayal', 'Mohammed Siraj']",9
Royal Challengers Bengaluru_vs_Sunrisers Hyderabad_2024-04-25,2024-04-25,"Rajiv Gandhi International Stadium, Uppal, Hyderabad","['JD Unadkat', 'RM Patidar', 'V Kohli', 'C Green', 'KV Sharma', 'T Natarajan', 'C Green', 'Swapnil Singh', 'Shahbaz Ahmed', 'Abhishek Sharma', 'PJ Cummins']","['V Kohli', 'TM Head', 'RM Patidar', 'F du Plessis', 'T Natarajan', 'Nithish Kumar Reddy', 'Abhishek Sharma', 'Swapnil Singh', 'C Green', 'H Klaasen', 'Shahbaz Ahmed']",7
Sunrisers Hyderabad_vs_Chennai Super Kings_2023-04-21,2023-04-21,"MA Chidambaram Stadium, Chepauk, Chennai","['DP Conway', 'RA Jadeja', 'M Pathirana', 'M Markande', 'Abhishek Sharma', 'RD Gaikwad', 'Akash Singh', 'Umran Malik', 'M Theekshana', 'RA Tripathi', 'HC Brook']","['DP Conway', 'TU Deshpande', 'M Markande', 'M Pathirana', 'RA Jadeja', 'RD Gaikwad', 'RA Tripathi', 'M Jansen', 'AM Rahane', 'Akash Singh', 'HC Brook']",8
Sunrisers Hyderabad_vs_Delhi Capitals_2023-04-29,2023-04-29,"Arun Jaitley Stadium, Delhi","['MR Marsh', 'Abhishek Sharma', 'MR Marsh', 'PD Salt', 'H Klaasen', 'M Markande', 'AR Patel', 'Abdul Samad', 'AR Patel', 'T Natarajan', 'Abhishek Sharma']","['T Natarajan', 'Abhishek Sharma', 'M Markande', 'MR Marsh', 'AR Patel', 'DA Warner', 'H Klaasen', 'PD Salt', 'Mukesh Kumar', 'I Sharma', 'MK Pandey']",7
Sunrisers Hyderabad_vs_Delhi Capitals_2024-04-20,2024-04-20,"Arun Jaitley Stadium, Delhi","['TM Head', 'T Natarajan', 'Kuldeep Yadav', 'J Fraser-McGurk', 'Shahbaz Ahmed', 'Abhishek Sharma', 'Abishek Porel', 'Nithish Kumar Reddy', 'RR Pant', 'M Markande', 'Mukesh Kumar']","['TM Head', 'Abhishek Sharma', 'Shahbaz Ahmed', 'T Natarajan', 'J Fraser-McGurk', 'Nithish Kumar Reddy', 'RR Pant', 'Nithish Kumar Reddy', 'M Markande', 'Mukesh Kumar', 'Kuldeep Yadav']",10
Sunrisers Hyderabad_vs_Delhi Capitals_2025-03-30,2025-03-30,"Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium, Visakhapatnam","['MA Starc', 'Aniket Verma', 'Kuldeep Yadav', 'Zeeshan Ansari', 'F du Plessis', 'Abishek Porel', 'J Fraser-McGurk', 'H Klaasen', 'T Stubbs', 'TM Head', 'MM Sharma']","['Aniket Verma', 'MA Starc', 'Zeeshan Ansari', 'Kuldeep Yadav', 'F du Plessis', 'H Klaasen', 'Mukesh Kumar', 'T Stubbs', 'TM Head', 'J Fraser-McGurk', 'KL Rahul']",9
Sunrisers Hyderabad_vs_Gujarat Titans_2024-03-31,2024-03-31,"Narendra Modi Stadium, Ahmedabad","['MM Sharma', 'DA Miller', 'B Sai Sudharsan', 'Abdul Samad', 'Shubman Gill', 'Abhishek Sharma', 'WP Saha', 'H Klaasen', 'PJ Cummins', 'Noor Ahmad', 'Azmatullah Omarzai']","['B Sai Sudharsan', 'MM Sharma', 'H Klaasen', 'Shubman Gill', 'MA Agarwal', 'PJ Cummins', 'WP Saha', 'B Kumar', 'Azmatullah Omarzai', 'V Shankar', 'Rashid Khan']",7
Sunrisers Hyderabad_vs_Gujarat Titans_2025-04-06,2025-04-06,"Rajiv Gandhi International Stadium, Uppal, Hyderabad","['Mohammed Siraj', 'Shubman Gill', 'Washington Sundar', 'M Prasidh Krishna', 'R Sai Kishore', 'Mohammed Shami', 'SE Rutherford', 'PJ Cummins', 'Nithish Kumar Reddy', 'H Klaasen', 'PJ Cummins']","['Shubman Gill', 'Mohammed Siraj', 'R Sai Kishore', 'M Prasidh Krishna', 'TM Head', 'SE Rutherford', 'H Klaasen', 'Ishan Kishan', 'Nithish Kumar Reddy', 'Aniket Verma', 'Washington Sundar']",8
Sunrisers Hyderabad_vs_Kolkata Knight Riders_2023-04-14,2023-04-14,"Eden Gardens, Kolkata","['HC Brook', 'N Rana', 'RK Singh', 'AD Russell', 'AK Markram', 'M Jansen', 'M Markande', 'N Jagadeesan', 'Abhishek Sharma', 'B Kumar', 'H Klaasen']","['HC Brook', 'RK Singh', 'AD Russell', 'M Markande', 'N Rana', 'T Natarajan', 'AK Markram', 'CV Varun', 'M Jansen', 'Rahmanullah Gurbaz', 'VR Iyer']",7
Sunrisers Hyderabad_vs_Kolkata Knight Riders_2024-05-26,2024-05-26,"MA Chidambaram Stadium, Chepauk, Chennai","['VR Iyer', 'AD Russell', 'MA Starc', 'Harshit Rana', 'Rahmanullah Gurbaz', 'SP Narine', 'CV Varun', 'VG Arora', 'PJ Cummins', 'PJ Cummins', 'Shahbaz Ahmed']","['AD Russell', 'SP Narine', 'CV Varun', 'Harshit Rana', 'SP Narine', 'VR Iyer', 'Shahbaz Ahmed', 'RA Tripathi', 'H Klaasen', 'MA Starc', 'SS Iyer']",7
Sunrisers Hyderabad_vs_Kolkata Knight Riders_2024-05-21,2024-05-21,"Narendra Modi Stadium, Ahmedabad","['SS Iyer', 'VR Iyer', 'MA Starc', 'RA Tripathi', 'CV Varun', 'SP Narine', 'H Klaasen', 'PJ Cummins', 'VG Arora', 'Rahmanullah Gurbaz', 'T Natarajan']","['SS Iyer', 'VR Iyer', 'MA Starc', 'B Kumar', 'SP Narine', 'PJ Cummins', 'H Klaasen', 'CV Varun', 'RA Tripathi', 'Harshit Rana', 'PJ Cummins']",8
Sunrisers Hyderabad_vs_Lucknow Super Giants_2023-04-07,2023-04-07,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow","['KH Pandya', 'A Mishra', 'AU Rashid', 'KH Pandya', 'KL Rahul', 'RA Tripathi', 'Anmolpreet Singh', 'Abdul Samad', 'Ravi Bishnoi', 'Fazalhaq Farooqi', 'B Kumar']","['KL Rahul', 'A Mishra', 'KR Mayers', 'AU Rashid', 'Ravi Bishnoi', 'Umran Malik', 'Anmolpreet Singh', 'Fazalhaq Farooqi', 'N Pooran', 'KH Pandya', 'RA Tripathi']",8
Sunrisers Hyderabad_vs_Lucknow Super Giants_2023-05-13,2023-05-13,"Rajiv Gandhi International Stadium, Uppal, Hyderabad","['PN Mankad', 'N Pooran', 'H Klaasen', 'KH Pandya', 'Abdul Samad', 'MP Stoinis', 'Anmolpreet Singh', 'Q de Kock', 'AK Markram', 'GD Phillips', 'RA Tripathi']","['PN Mankad', 'N Pooran', 'H Klaasen', 'KH Pandya', 'MP Stoinis', 'Abhishek Sharma', 'Abdul Samad', 'B Kumar', 'T Natarajan', 'Anmolpreet Singh', 'Q de Kock']",8
Sunrisers Hyderabad_vs_Lucknow Super Giants_2025-03-27,2025-03-27,"Rajiv Gandhi International Stadium, Uppal, Hyderabad","['SN Thakur', 'N Pooran', 'MR Marsh', 'TM Head', 'Prince Yadav', 'Aniket Verma', 'PJ Cummins', 'Abdul Samad', 'H Klaasen', 'Nithish Kumar Reddy', 'PJ Cummins']","['N Pooran', 'SN Thakur', 'MR Marsh', 'HV Patel', 'Ishan Kishan', 'Avesh Khan', 'Prince Yadav', 'TM Head', 'H Klaasen', 'A Badoni', 'DS Rathi']",6
Sunrisers Hyderabad_vs_Mumbai Indians_2024-03-27,2024-03-27,"Rajiv Gandhi International Stadium, Uppal, Hyderabad","['H Klaasen', 'Abhishek Sharma', 'Tilak Varma', 'TM Head', 'TH David', 'PJ Cummins', 'Ishan Kishan', 'JD Unadkat', 'AK Markram', 'Naman Dhir', 'RG Sharma']","['H Klaasen', 'Tilak Varma', 'TM Head', 'MA Agarwal', 'PJ Cummins', 'Naman Dhir', 'B Kumar', 'Ishan Kishan', 'PP Chawla', 'Abhishek Sharma', 'RG Sharma']",8
Sunrisers Hyderabad_vs_Mumbai Indians_2023-05-21,2023-05-21,"Wankhede Stadium, Mumbai","['C Green', 'MA Agarwal', 'Akash Madhwal', 'Vivrant Sharma', 'RG Sharma', 'SA Yadav', 'B Kumar', 'Mayank Dagar', 'CJ Jordan', 'AK Markram', 'H Klaasen']","['Vivrant Sharma', 'SA Yadav', 'Akash Madhwal', 'JP Behrendorff', 'H Klaasen', 'Ishan Kishan', 'RG Sharma', 'MA Agarwal', 'C Green', 'B Kumar', 'PP Chawla']",8
Sunrisers Hyderabad_vs_Mumbai Indians_2024-05-06,2024-05-06,"Wankhede Stadium, Mumbai","['SA Yadav', 'PP Chawla', 'HH Pandya', 'TM Head', 'PJ Cummins', 'Tilak Varma', 'B Kumar', 'JJ Bumrah', 'PJ Cummins', 'A Kamboj', 'Nithish Kumar Reddy']","['TM Head', 'SA Yadav', 'HH Pandya', 'N Thushara', 'Shahbaz Ahmed', 'Tilak Varma', 'PP Chawla', 'Abhishek Sharma', 'PJ Cummins', 'MA Agarwal', 'Nithish Kumar Reddy']",7
Sunrisers Hyderabad_vs_Mumbai Indians_2025-04-17,2025-04-17,"Wankhede Stadium, Mumbai","['PJ Cummins', 'WG Jacks', 'E Malinga', 'Abhishek Sharma', 'WG Jacks', 'H Klaasen', 'SA Yadav', 'RD Rickelton', 'RG Sharma', 'JJ Bumrah', 'HH Pandya']","['SA Yadav', 'Abhishek Sharma', 'RD Rickelton', 'JJ Bumrah', 'E Malinga', 'HH Pandya', 'Tilak Varma', 'HV Patel', 'TM Head', 'PJ Cummins', 'HH Pandya']",7
Sunrisers Hyderabad_vs_Punjab Kings_2024-04-09,2024-04-09,"Maharaja Yadavindra Singh International Cricket Stadium, Mullanpur","['Arshdeep Singh', 'Nithish Kumar Reddy', 'Shashank Singh', 'HV Patel', 'B Kumar', 'SM Curran', 'Ashutosh Sharma', 'SM Curran', 'Abdul Samad', 'Sikandar Raza', 'PJ Cummins']","['Nithish Kumar Reddy', 'HV Patel', 'Ashutosh Sharma', 'Arshdeep Singh', 'Abdul Samad', 'B Kumar', 'SM Curran', 'SM Curran', 'Abhishek Sharma', 'Sikandar Raza', 'Shashank Singh']",9
Sunrisers Hyderabad_vs_Rajasthan Royals_2024-05-24,2024-05-24,"MA Chidambaram Stadium, Chepauk, Chennai","['Avesh Khan', 'Dhruv Jurel', 'Shahbaz Ahmed', 'TA Boult', 'H Klaasen', 'YBK Jaiswal', 'Sandeep Sharma', 'Abhishek Sharma', 'RA Tripathi', 'TM Head', 'T Natarajan']","['Avesh Khan', 'R Parag', 'H Klaasen', 'Dhruv Jurel', 'RA Tripathi', 'TA Boult', 'YBK Jaiswal', 'Shahbaz Ahmed', 'R Ashwin', 'YS Chahal', 'PJ Cummins']",7
Sunrisers Hyderabad_vs_Rajasthan Royals_2024-05-02,2024-05-02,"Rajiv Gandhi International Stadium, Uppal, Hyderabad","['Nithish Kumar Reddy', 'R Parag', 'YBK Jaiswal', 'TM Head', 'B Kumar', 'H Klaasen', 'Avesh Khan', 'T Natarajan', 'PJ Cummins', 'R Powell', 'Sandeep Sharma']","['TM Head', 'YBK Jaiswal', 'R Parag', 'Nithish Kumar Reddy', 'T Natarajan', 'Avesh Khan', 'H Klaasen', 'SV Samson', 'Abhishek Sharma', 'Sandeep Sharma', 'PJ Cummins']",9
Sunrisers Hyderabad_vs_Rajasthan Royals_2025-03-23,2025-03-23,"Rajiv Gandhi International Stadium, Uppal, Hyderabad","['Ishan Kishan', 'Dhruv Jurel', 'TM Head', 'SV Samson', 'TU Deshpande', 'SO Hetmyer', 'HV Patel', 'SB Dubey', 'M Theekshana', 'H Klaasen', 'Simarjeet Singh']","['HV Patel', 'TU Deshpande', 'Dhruv Jurel', 'Ishan Kishan', 'H Klaasen', 'R Parag', 'TM Head', 'SV Samson', 'YBK Jaiswal', 'SB Dubey', 'Abhishek Sharma']",8
Sunrisers Hyderabad_vs_Royal Challengers Bangalore_2023-05-18,2023-05-18,"Rajiv Gandhi International Stadium, Uppal, Hyderabad","['H Klaasen', 'V Kohli', 'F du Plessis', 'MG Bracewell', 'HC Brook', 'Mohammed Siraj', 'HV Patel', 'T Natarajan', 'B Kumar', 'Shahbaz Ahmed', 'RA Tripathi']","['V Kohli', 'H Klaasen', 'F du Plessis', 'MG Bracewell', 'B Kumar', 'HV Patel', 'KV Sharma', 'T Natarajan', 'RA Tripathi', 'Mohammed Siraj', 'Abhishek Sharma']",9
Sunrisers Hyderabad_vs_Royal Challengers Bengaluru_2024-04-15,2024-04-15,"M Chinnaswamy Stadium, Bengaluru","['TM Head', 'KD Karthik', 'H Klaasen', 'F du Plessis', 'PJ Cummins', 'V Kohli', 'Abdul Samad', 'M Markande', 'AK Markram', 'LH Ferguson', 'Abhishek Sharma']","['TM Head', 'V Kohli', 'H Klaasen', 'PJ Cummins', 'Abhishek Sharma', 'Abdul Samad', 'F du Plessis', 'M Markande', 'KD Karthik', 'AK Markram', 'T Natarajan']",10
