match_id,date,venue,actual_best_11,predicted_best_11,overlap_count
Royal Challengers Bengaluru_vs_Rajasthan Royals_2024-04-06,2024-04-06,"Sawai Mansingh Stadium, Jaipur","['V Kohli', 'JC Buttler', 'SV Samson', 'F du Plessis', 'SO Hetmyer', 'Saurav Chauhan', 'C Green', 'R Parag', 'Dhruv Jurel', 'GJ Maxwell', 'YBK Jaiswal']","['V Kohli', 'R Parag', 'SV Samson', 'F du Plessis', 'JC Buttler', 'YBK Jaiswal', 'SO Hetmyer', 'Dhruv Jurel', 'Saurav Chauhan', 'GJ Maxwell', 'C Green']",11
Royal Challengers Bengaluru_vs_Sunrisers Hyderabad_2024-04-25,2024-04-25,"Rajiv Gandhi International Stadium, Uppal, Hyderabad","['RM Patidar', 'V Kohli', 'C Green', 'Shahbaz Ahmed', 'Abhishek Sharma', 'PJ Cummins', 'F du Plessis', 'Swapnil Singh', 'KD Karthik', 'B Kumar', 'Abdul Samad']","['V Kohli', 'TM Head', 'RM Patidar', 'F du Plessis', 'Nithish Kumar Reddy', 'Abhishek Sharma', 'C Green', 'H Klaasen', 'Shahbaz Ahmed', 'Abdul Samad', 'KD Karthik']",8
Sunrisers Hyderabad_vs_Chennai Super Kings_2023-04-21,2023-04-21,"MA Chidambaram Stadium, Chepauk, Chennai","['DP Conway', 'Abhishek Sharma', 'RD Gaikwad', 'RA Tripathi', 'HC Brook', 'H Klaasen', 'M Jansen', 'AK Markram', 'Washington Sundar', 'AT Rayudu', 'AM Rahane']","['DP Conway', 'RD Gaikwad', 'RA Tripathi', 'AM Rahane', 'HC Brook', 'AK Markram', 'H Klaasen', 'AT Rayudu', 'MA Agarwal', 'Abhishek Sharma', 'MM Ali']",9
Sunrisers Hyderabad_vs_Delhi Capitals_2023-04-29,2023-04-29,"Arun Jaitley Stadium, Delhi","['Abhishek Sharma', 'MR Marsh', 'PD Salt', 'H Klaasen', 'AR Patel', 'Abdul Samad', 'AJ Hosein', 'RV Patel', 'PK Garg', 'RA Tripathi', 'SN Khan']","['Abhishek Sharma', 'AR Patel', 'DA Warner', 'H Klaasen', 'PD Salt', 'MK Pandey', 'MR Marsh', 'AJ Hosein', 'Abdul Samad', 'SN Khan', 'PK Garg']",9
Sunrisers Hyderabad_vs_Delhi Capitals_2024-04-20,2024-04-20,"Arun Jaitley Stadium, Delhi","['TM Head', 'J Fraser-McGurk', 'Shahbaz Ahmed', 'Abhishek Sharma', 'Abishek Porel', 'RR Pant', 'Nithish Kumar Reddy', 'PP Shaw', 'H Klaasen', 'Abdul Samad', 'T Stubbs']","['TM Head', 'Abhishek Sharma', 'Shahbaz Ahmed', 'J Fraser-McGurk', 'Nithish Kumar Reddy', 'RR Pant', 'T Stubbs', 'Abishek Porel', 'Abdul Samad', 'H Klaasen', 'DA Warner']",10
Sunrisers Hyderabad_vs_Delhi Capitals_2025-03-30,2025-03-30,"Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium, Visakhapatnam","['Aniket Verma', 'F du Plessis', 'Abishek Porel', 'J Fraser-McGurk', 'H Klaasen', 'T Stubbs', 'TM Head', 'KL Rahul', 'PWA Mulder', 'HV Patel', 'A Manohar']","['Aniket Verma', 'F du Plessis', 'H Klaasen', 'T Stubbs', 'TM Head', 'J Fraser-McGurk', 'KL Rahul', 'Abishek Porel', 'PWA Mulder', 'HV Patel', 'PJ Cummins']",10
Sunrisers Hyderabad_vs_Gujarat Titans_2024-03-31,2024-03-31,"Narendra Modi Stadium, Ahmedabad","['DA Miller', 'B Sai Sudharsan', 'Abdul Samad', 'Shubman Gill', 'Abhishek Sharma', 'WP Saha', 'H Klaasen', 'Shahbaz Ahmed', 'TM Head', 'MA Agarwal', 'V Shankar']","['B Sai Sudharsan', 'H Klaasen', 'Shubman Gill', 'MA Agarwal', 'WP Saha', 'V Shankar', 'Abdul Samad', 'Abhishek Sharma', 'AK Markram', 'DA Miller', 'TM Head']",10
Sunrisers Hyderabad_vs_Gujarat Titans_2025-04-06,2025-04-06,"Rajiv Gandhi International Stadium, Uppal, Hyderabad","['Shubman Gill', 'Washington Sundar', 'SE Rutherford', 'PJ Cummins', 'Nithish Kumar Reddy', 'H Klaasen', 'Abhishek Sharma', 'Aniket Verma', 'Ishan Kishan', 'TM Head', 'Mohammed Shami']","['Shubman Gill', 'TM Head', 'SE Rutherford', 'H Klaasen', 'Ishan Kishan', 'Nithish Kumar Reddy', 'Aniket Verma', 'Washington Sundar', 'JC Buttler', 'PJ Cummins', 'Abhishek Sharma']",10
Sunrisers Hyderabad_vs_Kolkata Knight Riders_2023-04-14,2023-04-14,"Eden Gardens, Kolkata","['HC Brook', 'N Rana', 'RK Singh', 'AK Markram', 'N Jagadeesan', 'Abhishek Sharma', 'H Klaasen', 'SN Thakur', 'VR Iyer', 'RA Tripathi', 'MA Agarwal']","['HC Brook', 'RK Singh', 'N Rana', 'AK Markram', 'Rahmanullah Gurbaz', 'VR Iyer', 'Abhishek Sharma', 'SN Thakur', 'H Klaasen', 'N Jagadeesan', 'RA Tripathi']",10
Sunrisers Hyderabad_vs_Kolkata Knight Riders_2024-05-26,2024-05-26,"MA Chidambaram Stadium, Chepauk, Chennai","['VR Iyer', 'Rahmanullah Gurbaz', 'PJ Cummins', 'AK Markram', 'Nithish Kumar Reddy', 'H Klaasen', 'RA Tripathi', 'Shahbaz Ahmed', 'SS Iyer', 'SP Narine', 'Abdul Samad']","['SP Narine', 'VR Iyer', 'RA Tripathi', 'H Klaasen', 'SS Iyer', 'Rahmanullah Gurbaz', 'Abhishek Sharma', 'TM Head', 'Nithish Kumar Reddy', 'AK Markram', 'PJ Cummins']",9
Sunrisers Hyderabad_vs_Kolkata Knight Riders_2024-05-21,2024-05-21,"Narendra Modi Stadium, Ahmedabad","['SS Iyer', 'VR Iyer', 'RA Tripathi', 'H Klaasen', 'PJ Cummins', 'Rahmanullah Gurbaz', 'SP Narine', 'Abdul Samad', 'Nithish Kumar Reddy', 'V Viyaskanth', 'Abhishek Sharma']","['SS Iyer', 'VR Iyer', 'H Klaasen', 'RA Tripathi', 'PJ Cummins', 'Abhishek Sharma', 'Abdul Samad', 'B Kumar', 'Rahmanullah Gurbaz', 'Nithish Kumar Reddy', 'Shahbaz Ahmed']",9
Sunrisers Hyderabad_vs_Lucknow Super Giants_2023-04-07,2023-04-07,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow","['KH Pandya', 'KL Rahul', 'RA Tripathi', 'Anmolpreet Singh', 'Abdul Samad', 'N Pooran', 'KR Mayers', 'MP Stoinis', 'Washington Sundar', 'DJ Hooda', 'MA Agarwal']","['KL Rahul', 'KR Mayers', 'Anmolpreet Singh', 'N Pooran', 'RA Tripathi', 'MP Stoinis', 'AK Markram', 'KH Pandya', 'DJ Hooda', 'Abdul Samad', 'Washington Sundar']",10
Sunrisers Hyderabad_vs_Lucknow Super Giants_2023-05-13,2023-05-13,"Rajiv Gandhi International Stadium, Uppal, Hyderabad","['PN Mankad', 'N Pooran', 'H Klaasen', 'Abdul Samad', 'MP Stoinis', 'Anmolpreet Singh', 'Q de Kock', 'AK Markram', 'RA Tripathi', 'Abhishek Sharma', 'B Kumar']","['PN Mankad', 'N Pooran', 'H Klaasen', 'MP Stoinis', 'Abhishek Sharma', 'Abdul Samad', 'Anmolpreet Singh', 'Q de Kock', 'RA Tripathi', 'AK Markram', 'B Kumar']",11
Sunrisers Hyderabad_vs_Lucknow Super Giants_2025-03-27,2025-03-27,"Rajiv Gandhi International Stadium, Uppal, Hyderabad","['N Pooran', 'MR Marsh', 'TM Head', 'Aniket Verma', 'Abdul Samad', 'H Klaasen', 'Nithish Kumar Reddy', 'PJ Cummins', 'DA Miller', 'RR Pant', 'HV Patel']","['N Pooran', 'MR Marsh', 'Ishan Kishan', 'TM Head', 'H Klaasen', 'A Badoni', 'Nithish Kumar Reddy', 'Aniket Verma', 'PJ Cummins', 'Abdul Samad', 'DA Miller']",9
Sunrisers Hyderabad_vs_Mumbai Indians_2024-03-27,2024-03-27,"Rajiv Gandhi International Stadium, Uppal, Hyderabad","['H Klaasen', 'Abhishek Sharma', 'Tilak Varma', 'TM Head', 'TH David', 'Ishan Kishan', 'AK Markram', 'Naman Dhir', 'RG Sharma', 'HH Pandya', 'R Shepherd']","['H Klaasen', 'Tilak Varma', 'TM Head', 'MA Agarwal', 'Naman Dhir', 'Ishan Kishan', 'Abhishek Sharma', 'RG Sharma', 'TH David', 'HH Pandya', 'AK Markram']",10
Sunrisers Hyderabad_vs_Mumbai Indians_2023-05-21,2023-05-21,"Wankhede Stadium, Mumbai","['C Green', 'MA Agarwal', 'Vivrant Sharma', 'RG Sharma', 'SA Yadav', 'AK Markram', 'H Klaasen', 'Ishan Kishan', 'Sanvir Singh', 'GD Phillips', 'HC Brook']","['Vivrant Sharma', 'SA Yadav', 'H Klaasen', 'Ishan Kishan', 'RG Sharma', 'MA Agarwal', 'C Green', 'AK Markram', 'Sanvir Singh', 'GD Phillips', 'HC Brook']",11
Sunrisers Hyderabad_vs_Mumbai Indians_2024-05-06,2024-05-06,"Wankhede Stadium, Mumbai","['SA Yadav', 'TM Head', 'PJ Cummins', 'Tilak Varma', 'Nithish Kumar Reddy', 'M Jansen', 'Abhishek Sharma', 'Ishan Kishan', 'Sanvir Singh', 'Shahbaz Ahmed', 'MA Agarwal']","['TM Head', 'SA Yadav', 'Shahbaz Ahmed', 'Tilak Varma', 'Abhishek Sharma', 'PJ Cummins', 'MA Agarwal', 'Nithish Kumar Reddy', 'H Klaasen', 'Ishan Kishan', 'Naman Dhir']",9
Sunrisers Hyderabad_vs_Mumbai Indians_2025-04-17,2025-04-17,"Wankhede Stadium, Mumbai","['Abhishek Sharma', 'WG Jacks', 'H Klaasen', 'SA Yadav', 'RD Rickelton', 'RG Sharma', 'HH Pandya', 'TM Head', 'Aniket Verma', 'Tilak Varma', 'Nithish Kumar Reddy']","['SA Yadav', 'Abhishek Sharma', 'RD Rickelton', 'Tilak Varma', 'TM Head', 'PJ Cummins', 'HH Pandya', 'Aniket Verma', 'H Klaasen', 'Naman Dhir', 'RG Sharma']",9
Sunrisers Hyderabad_vs_Punjab Kings_2024-04-09,2024-04-09,"Maharaja Yadavindra Singh International Cricket Stadium, Mullanpur","['Nithish Kumar Reddy', 'Shashank Singh', 'Ashutosh Sharma', 'SM Curran', 'Abdul Samad', 'Sikandar Raza', 'TM Head', 'JM Sharma', 'Shahbaz Ahmed', 'Abhishek Sharma', 'S Dhawan']","['Nithish Kumar Reddy', 'Ashutosh Sharma', 'Abdul Samad', 'SM Curran', 'Abhishek Sharma', 'Sikandar Raza', 'Shashank Singh', 'TM Head', 'P Simran Singh', 'S Dhawan', 'JM Sharma']",10
Sunrisers Hyderabad_vs_Rajasthan Royals_2024-05-24,2024-05-24,"MA Chidambaram Stadium, Chepauk, Chennai","['Dhruv Jurel', 'H Klaasen', 'YBK Jaiswal', 'RA Tripathi', 'TM Head', 'Abhishek Sharma', 'Shahbaz Ahmed', 'SV Samson', 'T Kohler-Cadmore', 'JD Unadkat', 'R Parag']","['R Parag', 'H Klaasen', 'Dhruv Jurel', 'RA Tripathi', 'YBK Jaiswal', 'TM Head', 'Abhishek Sharma', 'SO Hetmyer', 'AK Markram', 'PJ Cummins', 'Nithish Kumar Reddy']",7
Sunrisers Hyderabad_vs_Rajasthan Royals_2024-05-02,2024-05-02,"Rajiv Gandhi International Stadium, Uppal, Hyderabad","['Nithish Kumar Reddy', 'R Parag', 'YBK Jaiswal', 'TM Head', 'H Klaasen', 'R Powell', 'SO Hetmyer', 'Abhishek Sharma', 'Anmolpreet Singh', 'R Ashwin', 'Dhruv Jurel']","['TM Head', 'YBK Jaiswal', 'R Parag', 'Nithish Kumar Reddy', 'H Klaasen', 'SV Samson', 'Abhishek Sharma', 'Dhruv Jurel', 'R Powell', 'SO Hetmyer', 'Anmolpreet Singh']",10
Sunrisers Hyderabad_vs_Rajasthan Royals_2025-03-23,2025-03-23,"Rajiv Gandhi International Stadium, Uppal, Hyderabad","['Ishan Kishan', 'Dhruv Jurel', 'TM Head', 'SV Samson', 'SO Hetmyer', 'SB Dubey', 'H Klaasen', 'Nithish Kumar Reddy', 'Abhishek Sharma', 'N Rana', 'Aniket Verma']","['Dhruv Jurel', 'Ishan Kishan', 'H Klaasen', 'R Parag', 'TM Head', 'SV Samson', 'YBK Jaiswal', 'SB Dubey', 'Abhishek Sharma', 'N Rana', 'Nithish Kumar Reddy']",9
Sunrisers Hyderabad_vs_Royal Challengers Bangalore_2023-05-18,2023-05-18,"Rajiv Gandhi International Stadium, Uppal, Hyderabad","['H Klaasen', 'V Kohli', 'F du Plessis', 'HC Brook', 'RA Tripathi', 'AK Markram', 'Abhishek Sharma', 'GJ Maxwell', 'GD Phillips', 'MG Bracewell']","['V Kohli', 'H Klaasen', 'F du Plessis', 'RA Tripathi', 'Abhishek Sharma', 'AK Markram', 'HC Brook', 'GJ Maxwell', 'GD Phillips', 'MG Bracewell']",10
Sunrisers Hyderabad_vs_Royal Challengers Bengaluru_2024-04-15,2024-04-15,"M Chinnaswamy Stadium, Bengaluru","['TM Head', 'KD Karthik', 'H Klaasen', 'F du Plessis', 'V Kohli', 'Abdul Samad', 'AK Markram', 'Abhishek Sharma', 'Anuj Rawat', 'MK Lomror', 'RM Patidar']","['TM Head', 'V Kohli', 'H Klaasen', 'Abhishek Sharma', 'Abdul Samad', 'F du Plessis', 'KD Karthik', 'AK Markram', 'RM Patidar', 'Anuj Rawat', 'MK Lomror']",11
